Identifiant;Date (AAAA/MM/JJ);Heure;Nom;Région épicentrale;Choc;X RGF93/L93;Y RGF93/L93;Latitude en WGS 84;Longitude en WGS 84;Intensité épicentrale;Qualité intensité épicentrale
60125;1983/12/10;23 h 39 min 12 sec;ALPES NICOISES (BREIL-SUR-ROYA);ALPES MARITIMES;SECOUSSE INDIVIDUALISEE D UN ESSAIM;1062490.64;6325295.57;43.93;7.52;3;INFORMATION ISOLÉE
680115;1983/12/11;16 h 0 min 23 sec;VOSGES ALSACIENNES (MUNSTER);ALSACE;;1011747.25;6776735.70;48.02;7.18;4;INCERTAINE
680116;1983/12/11;21 h 36 min 56 sec;VOSGES ALSACIENNES (MUNSTER);ALSACE;REPLIQUE;1011747.25;6776735.70;48.02;7.18;3;INCERTAINE
60126;1983/12/14;6 h 25 min;ALPES NICOISES (BREIL-SUR-ROYA);ALPES MARITIMES;SECOUSSE INDIVIDUALISEE D UN ESSAIM;1063020.02;6316050.81;43.85;7.52;;
60127;1983/12/14;14 h 45 min 40 sec;ALPES NICOISES (BREIL-SUR-ROYA);ALPES MARITIMES;SECOUSSE INDIVIDUALISEE D UN ESSAIM;1062490.64;6325295.57;43.93;7.52;3.5;INFORMATION ISOLÉE
60128;1983/12/15;22 h 16 min 31 sec;ALPES NICOISES (BREIL-SUR-ROYA);ALPES MARITIMES;SECOUSSE INDIVIDUALISEE D UN ESSAIM;1062490.64;6325295.57;43.93;7.52;4;INFORMATION ISOLÉE
40165;1983/12/22;18 h 12 min 22 sec;UBAYE (BARCELONNETTE);ALPES PROVENCALES;;992092.75;6369853.29;44.37;6.67;4;ASSEZ SURE
650444;1983/12/25;16 h 47 min 54 sec;BIGORRE (OSSEN);PYRENEES CENTRALES;;450068.33;6223450.24;43.07;-0.07;3.5;INFORMATION ISOLÉE
40166;1984/01/10;15 h 58 min 30 sec;UBAYE (BARCELONNETTE);ALPES PROVENCALES;;990680.43;6371641.23;44.38;6.65;3.5;INFORMATION ISOLÉE
60137;1984/01/12;11 h 54 min 37 sec;ALPES NICOISES (BREIL-SUR-ROYA);ALPES MARITIMES;SECOUSSE INDIVIDUALISEE D UN ESSAIM;1062490.64;6325295.57;43.93;7.52;4;INFORMATION ISOLÉE
830016;1984/01/30;20 h 8 min 26 sec;BASSE-PROVENCE (AIGUINES);PROVENCE;;961587.19;6303641.30;43.78;6.25;3.5;INFORMATION ISOLÉE
130118;1984/02/19;21 h 14 min 37 sec;BASSE-PROVENCE (MIMET);PROVENCE;;902534.12;6260712.25;43.42;5.50;6;SURE
130119;1984/02/20;3 h 34 min 51 sec;BASSE-PROVENCE (MIMET);PROVENCE;REPLIQUE;902534.12;6260712.25;43.42;5.50;4;ASSEZ SURE
130120;1984/02/20;8 h 49 min 11 sec;BASSE-PROVENCE (MIMET);PROVENCE;REPLIQUE;902534.12;6260712.25;43.42;5.50;;
650445;1984/02/23;5 h 51 min 43 sec;BIGORRE (BAGNERES-DE-BIGORRE);PYRENEES CENTRALES;;464597.17;6211775.66;42.97;0.12;5;ASSEZ SURE
640462;1984/02/25;2 h 3 min 17 sec;PAYS BASQUE (BAIGORRY);PYRENEES OCCIDENTALES;;346077.75;6237612.61;43.15;-1.35;6;ASSEZ SURE
640463;1984/02/25;6 h 42 min 54 sec;PAYS BASQUE (BAIGORRY);PYRENEES OCCIDENTALES;REPLIQUE;348787.05;6237463.77;43.15;-1.32;;
640464;1984/02/25;13 h 12 min 45 sec;PAYS BASQUE (BAIGORRY);PYRENEES OCCIDENTALES;REPLIQUE;348787.05;6237463.77;43.15;-1.32;;
1150044;1984/02/25;6 h 8 min 20 sec;PERTUIS D'ANTIOCHE (E. ST-DENIS-D'OLERON);CHARENTES;;370350.56;6560785.58;46.07;-1.27;;
640465;1984/02/27;21 h 35 min 30 sec;PAYS BASQUE (BAIGORRY);PYRENEES OCCIDENTALES;REPLIQUE;348787.05;6237463.77;43.15;-1.32;;
640466;1984/02/28;10 h 0 min 51 sec;PAYS BASQUE (HASPARREN);PYRENEES OCCIDENTALES;REPLIQUE;348787.05;6237463.77;43.15;-1.32;;
640467;1984/03/22;4 h 36 min 13 sec;PAYS BASQUE (BAIGORRY);PYRENEES OCCIDENTALES;REPLIQUE;348787.05;6237463.77;43.15;-1.32;;
50096;1984/04/05;6 h 37 min 30 sec;QUEYRAS (L'ARGENTIERE-LA-BESSEE);ALPES DAUPHINOISES;;981958.60;6417574.34;44.80;6.57;3.5;INFORMATION ISOLÉE
630088;1984/04/11;4 h 35 min 32 sec;MONTS-DORE (MUROL);AUVERGNE;;694799.82;6496354.00;45.57;2.93;;
260192;1984/04/17;8 h 53 min 39 sec;VERCORS (ROCHEFORT-SAMSON);DAUPHINE;;870761.37;6433910.79;44.98;5.17;5.5;SURE
260193;1984/04/19;20 h 41 min 18 sec;VERCORS (ROCHEFORT-SAMSON);DAUPHINE;REPLIQUE;872074.53;6433946.97;44.98;5.18;5;SURE
740131;1984/05/03;8 h 56 min 51 sec;FAUCIGNY (CLUSES);ALPES SAVOYARDES;;971828.06;6556080.44;46.05;6.52;5;ASSEZ SURE
40176;1984/06/19;11 h 40 min 37 sec;PREALPES DE DIGNE (AIGLUN);ALPES PROVENCALES;;952360.94;6332922.98;44.05;6.15;6;SURE
40177;1984/06/30;19 h 34 min 6 sec;PREALPES DE DIGNE (AIGLUN);ALPES PROVENCALES;REPLIQUE;951026.37;6332869.85;44.05;6.13;5.5;SURE
640468;1984/08/29;23 h 30 min 12 sec;PAYS BASQUE (BEHORLEGUY);PYRENEES OCCIDENTALES;;368822.86;6230832.34;43.10;-1.07;5;ASSEZ SURE
640469;1984/08/30;3 h 52 min;PAYS BASQUE (BEHORLEGUY);PYRENEES OCCIDENTALES;REPLIQUE;368822.86;6230832.34;43.10;-1.07;;
1120109;1984/09/05;5 h 16 min 50 sec;ZURICH;SUISSE;;1118170.25;6697957.12;47.25;8.53;6;INCERTAINE
640493;1984/09/10;5 h 53 min 22 sec;OSSAU (LOUVIE-JUZON);PYRENEES OCCIDENTALES;;424354.65;6226355.58;43.08;-0.38;4;ASSEZ SURE
1140075;1984/09/26;4 h 54 min 27 sec;CERDAGNE (RIBAS DE FRESER);ESPAGNE;;627059.09;6135586.48;42.32;2.12;5;ASSEZ SURE
1140076;1984/09/26;5 h 34 min 15 sec;CERDAGNE (RIBAS DE FRESER);ESPAGNE;REPLIQUE;628577.69;6148550.49;42.43;2.13;;
250033;1984/10/13;21 h 23 min 15 sec;AVANT-PAYS JURASSIEN (BESANCON);FRANCHE-COMTE;;935740.43;6686101.00;47.23;6.12;4;ASSEZ SURE
650446;1984/10/28;5 h 13 min 1 sec;BIGORRE (GERMS-SUR-L'OUSSOUET ?);PYRENEES CENTRALES;;464867.79;6219183.45;43.03;0.12;;
730197;1984/11/05;7 h 56 min 1 sec;MAURIENNE (ST-JEAN-DE-MAURIENNE);ALPES SAVOYARDES;;963790.75;6472361.59;45.30;6.37;4;ASSEZ SURE
650447;1984/11/17;4 h 10 min 42 sec;BIGORRE (PIC DU MIDI ?);PYRENEES CENTRALES;;459226.02;6213828.58;42.98;0.05;4.5;INCERTAINE
660087;1984/12/02;21 h 49 min 11 sec;FENOUILLEDES (ST-PAUL-DE-FENOUILLET);PYRENEES ORIENTALES;;661782.31;6189056.28;42.80;2.53;5;ASSEZ SURE
880048;1984/12/11;13 h 56 min 47 sec;HAUTES-VOSGES (ELOYES-REMIREMONT);VOSGES;PRECURSEUR;973274.28;6774821.74;48.02;6.67;;INFORMATION ISOLÉE
880049;1984/12/22;2 h 18 min 18 sec;HAUTES-VOSGES (ELOYES-REMIREMONT);VOSGES;PRECURSEUR;968055.88;6780143.59;48.07;6.60;5;ASSEZ SURE
880050;1984/12/24;16 h 44 min 53 sec;HAUTES-VOSGES (ELOYES-REMIREMONT);VOSGES;PRECURSEUR;968055.88;6780143.59;48.07;6.60;;
880051;1984/12/25;17 h 34 min 53 sec;HAUTES-VOSGES (ELOYES-REMIREMONT);VOSGES;PRECURSEUR;966899.73;6778236.91;48.05;6.58;;INFORMATION ISOLÉE
880052;1984/12/26;6 h 43 min 27 sec;HAUTES-VOSGES (ELOYES-REMIREMONT);VOSGES;PRECURSEUR;968055.88;6780143.59;48.07;6.60;;
880053;1984/12/29;11 h 2 min 37 sec;HAUTES-VOSGES (ELOYES-REMIREMONT);VOSGES;;967971.47;6781993.72;48.08;6.60;6;SURE
880054;1984/12/29;11 h 3 min 14 sec;HAUTES-VOSGES (ELOYES-REMIREMONT);VOSGES;REPLIQUE;968055.88;6780143.59;48.07;6.60;;
880055;1984/12/29;14 h 2 min 6 sec;HAUTES-VOSGES (ELOYES-REMIREMONT);VOSGES;REPLIQUE;968055.88;6780143.59;48.07;6.60;;
880056;1984/12/29;14 h 54 min 14 sec;HAUTES-VOSGES (ELOYES-REMIREMONT);VOSGES;REPLIQUE;968055.88;6780143.59;48.07;6.60;;
880057;1984/12/29;15 h 50 min 29 sec;HAUTES-VOSGES (ELOYES-REMIREMONT);VOSGES;REPLIQUE;968055.88;6780143.59;48.07;6.60;;
880058;1984/12/31;16 h 44 min 53 sec;HAUTES-VOSGES (ELOYES-REMIREMONT);VOSGES;REPLIQUE;968055.88;6780143.59;48.07;6.60;;
880059;1984/12/31;23 h 26 min 53 sec;HAUTES-VOSGES (ELOYES-REMIREMONT);VOSGES;REPLIQUE;968055.88;6780143.59;48.07;6.60;5;ASSEZ SURE
880060;1985/01/01;22 h 42 min 20 sec;HAUTES-VOSGES (ELOYES-REMIREMONT);VOSGES;REPLIQUE;966899.73;6778236.91;48.05;6.58;;INFORMATION ISOLÉE
880061;1985/01/02;18 h 39 min 27 sec;HAUTES-VOSGES (ELOYES-REMIREMONT);VOSGES;REPLIQUE;968055.88;6780143.59;48.07;6.60;;
730198;1985/01/04;23 h 59 min 56 sec;VANOISE (ST-MARTIN-DE-BELLEVILLE);ALPES SAVOYARDES;;979367.55;6474898.66;45.32;6.57;5;ASSEZ SURE
1120164;1985/01/04;16 h 57 min 40 sec;BAS-VALAIS (W. MARTIGNY ?);SUISSE;;998861.39;6557345.23;46.05;6.87;3.5;INCERTAINE
730199;1985/01/05;0 h 38 min 6 sec;MAURIENNE (ST-JULIEN-MONT-DENIS);ALPES SAVOYARDES;REPLIQUE;966639.93;6466925.76;45.25;6.40;;
730200;1985/01/05;4 h 54 min 50 sec;MAURIENNE (ST-JULIEN-MONT-DENIS);ALPES SAVOYARDES;REPLIQUE;966639.93;6466925.76;45.25;6.40;;
730201;1985/01/05;5 h 17 min 16 sec;VANOISE (ST-MARTIN-DE-BELLEVILLE);ALPES SAVOYARDES;REPLIQUE;966639.93;6466925.76;45.25;6.40;;
730202;1985/01/05;3 h 47 min 4 sec;MAURIENNE (ST-JULIEN-MONT-DENIS);ALPES SAVOYARDES;REPLIQUE;972844.50;6474607.27;45.32;6.48;;
880062;1985/01/16;17 h 29 min 15 sec;HAUTES-VOSGES (ELOYES-REMIREMONT);VOSGES;REPLIQUE;968055.88;6780143.59;48.07;6.60;;
30034;1985/01/17;3 h 11 min 36 sec;BOCAGE BOURBONNAIS (BUXIERES-LES-MINES);BOURBONNAIS;;696162.00;6594448.46;46.45;2.95;3;ASSEZ SURE
650448;1985/02/08;1 h 31 min 4 sec;BIGORRE (BEAUDEAN);PYRENEES CENTRALES;;468677.53;6211627.90;42.97;0.17;5;INCERTAINE
40194;1985/02/10;21 h 59 min 40 sec;PREALPES DE DIGNE (DIGNE);ALPES PROVENCALES;;958806.03;6338743.55;44.10;6.23;3.5;INFORMATION ISOLÉE
680121;1985/02/28;21 h 33 min 2 sec;SUNDGAU (BLOTZHEIM);ALSACE;;1035457.26;6731670.51;47.60;7.47;5;ASSEZ SURE
740132;1985/04/06;4 h 18 min 37 sec;AVANT-PAYS SAVOYARD (THONON-LES-BAINS);ALPES SAVOYARDES;;964023.03;6587231.77;46.33;6.43;4;ASSEZ SURE
130121;1985/05/28;0 h 49 min 42 sec;BASSE-PROVENCE (MIMET);PROVENCE;;901242.56;6258817.93;43.40;5.48;5;ASSEZ SURE
740133;1985/05/29;6 h 1 min 38 sec;CHABLAIS (CHATEL);ALPES SAVOYARDES;;995119.36;6581252.38;46.27;6.83;4;INFORMATION ISOLÉE
740134;1985/06/01;20 h 3 min 48 sec;CHABLAIS (CHATEL);ALPES SAVOYARDES;REPLIQUE;995119.36;6581252.38;46.27;6.83;;
1150095;1985/06/06;19 h;KENT (DEAL);GRANDE-BRETAGNE;;587972.11;7127619.42;51.23;1.40;4;INFORMATION ISOLÉE
840091;1985/07/15;2 h 55 min 13 sec;BASSE-DURANCE (BEAUMONT-DE-PERTUIS);VAUCLUSE;;916185.29;6296374.41;43.73;5.68;4;ASSEZ SURE
640471;1985/08/05;7 h 51 min 23 sec;OSSAU (CASTET);PYRENEES OCCIDENTALES;;421560.41;6224621.24;43.07;-0.42;4.5;INFORMATION ISOLÉE
640470;1985/08/27;23 h 23 min 2 sec;BEARN (ISSOR);PYRENEES OCCIDENTALES;;404000.65;6227260.51;43.08;-0.63;4;ASSEZ SURE
370026;1985/09/30;11 h 16 min 28 sec;GATINE TOURANGELLE (NEUILLE-PONT-PIERRE);TOURAINE;;513252.41;6719562.11;47.55;0.52;5;SURE
640472;1985/09/30;2 h 28 min 1 sec;BEARN (S-E. OLORON-SAINTE-MARIE ?);PYRENEES OCCIDENTALES;;410784.97;6226951.71;43.08;-0.55;4;ASSEZ SURE
90031;1985/10/02;13 h 41 min 47 sec;COUSERANS (VICDESSOS);PYRENEES CENTRALES;;573106.55;6192042.38;42.82;1.45;4.5;ASSEZ SURE
1130159;1985/10/04;13 h 17 min 21 sec;RIVIERA DI PONENTE (SAN REMO);ITALIE;;1075718.59;6305658.69;43.75;7.67;;
790036;1985/10/07;13 h 1 min 50 sec;BOCAGE VENDEEN (BOISME);POITOU;;438068.80;6635311.00;46.77;-0.43;4;SURE
90032;1985/10/11;23 h 58 min 16 sec;COUSERANS (SALAU);PYRENEES CENTRALES;;551108.40;6185095.46;42.75;1.18;3;INFORMATION ISOLÉE
880063;1985/11/04;6 h 4 min 14 sec;HAUTES-VOSGES (REMIREMONT);VOSGES;;968309.11;6774593.11;48.02;6.60;3;ASSEZ SURE
700021;1985/11/05;21 h 35 min 35 sec;PLATEAU DE HAUTE-SAONE (MONTUREUX-SUR-SAONE);FRANCHE-COMTE;;898023.59;6719927.57;47.55;5.63;3.5;ASSEZ SURE
370025;1985/11/09;21 h 59 min 26 sec;CHINONAIS (CINAIS);TOURAINE;;482891.79;6677984.36;47.17;0.13;3;INCERTAINE
640473;1985/11/21;23 h 35 min 9 sec;BEARN (PEDESTARRES);PYRENEES OCCIDENTALES;;428503.99;6228033.77;43.10;-0.33;4;ASSEZ SURE
40178;1985/12/13;5 h 44 min 9 sec;PREALPES DE DIGNE (SEYNE-LES-ALPES);ALPES PROVENCALES;;966960.92;6366882.55;44.35;6.35;4.5;ASSEZ SURE
640474;1986/01/09;6 h 2 min 47 sec;PAYS BASQUE (IROULEGUY);PYRENEES OCCIDENTALES;;353151.39;6242793.34;43.20;-1.27;4;ASSEZ SURE
340025;1986/01/15;21 h 38 min 49 sec;VALLEE DE L'ORB (ST-PONS);LANGUEDOC;PRECURSEUR;681132.03;6270501.13;43.53;2.77;;
340026;1986/01/15;22 h 19 min 17 sec;VALLEE DE L'ORB (ST-PONS);LANGUEDOC;;678424.05;6266804.83;43.50;2.73;4;ASSEZ SURE
40179;1986/01/17;20 h 27 min 20 sec;PREALPES DE DIGNE (SEYNE-LES-ALPES);ALPES PROVENCALES;;965789.79;6363126.58;44.32;6.33;4;ASSEZ SURE
340027;1986/01/17;3 h 10 min 27 sec;VALLEE DE L'ORB (ST-PONS);LANGUEDOC;REPLIQUE;678424.05;6266804.83;43.50;2.73;;
340028;1986/02/05;6 h 2 min 25 sec;VALLEE DE L'ORB (ST-PONS);LANGUEDOC;REPLIQUE;690544.07;6255660.16;43.40;2.88;2.5;INFORMATION ISOLÉE
640475;1986/02/06;1 h 8 min 11 sec;BEARN (ARTHEZ-DE-BEARN);PYRENEES OCCIDENTALES;;407308.58;6269767.60;43.47;-0.62;5;SURE
640476;1986/02/06;18 h 43 min 26 sec;PAYS BASQUE (AINCILLE);PYRENEES OCCIDENTALES;;359625.07;6236879.87;43.15;-1.18;5;SURE
230032;1986/02/19;13 h 27 min 1 sec;HAUTE-MARCHE (AZERABLES);LIMOUSIN;;583338.85;6582611.35;46.33;1.48;4;ASSEZ SURE
300028;1986/02/25;17 h 10 min 40 sec;COSTIERE (E. REMOULINS);CEVENNES;;836419.73;6320097.96;43.97;4.70;5;SURE
40180;1986/03/23;13 h 59 min 24 sec;PREALPES DE DIGNE (VERDACHES);ALPES PROVENCALES;;967196.50;6361332.88;44.30;6.35;4.5;ASSEZ SURE
40181;1986/03/23;14 h 3 min 21 sec;PREALPES DE DIGNE (VERDACHES);ALPES PROVENCALES;REPLIQUE;967196.50;6361332.88;44.30;6.35;;
40182;1986/03/23;14 h 22 min 23 sec;PREALPES DE DIGNE (VERDACHES);ALPES PROVENCALES;REPLIQUE;967196.50;6361332.88;44.30;6.35;;
40183;1986/03/28;19 h 0 min 40 sec;PREALPES DE DIGNE (VERDACHES);ALPES PROVENCALES;REPLIQUE;966024.21;6357576.77;44.27;6.33;;
640530;1986/04/19;9 h 1 min 50 sec;OSSAU (CASTET);PYRENEES OCCIDENTALES;;421400.09;6220918.40;43.03;-0.42;4;ASSEZ SURE
220027;1986/04/21;4 h 23 min 22 sec;MONTS D'ARREE (CORLAY);BRETAGNE;;247144.30;6821217.02;48.33;-3.12;4;ASSEZ SURE
60135;1986/05/01;0 h 28 min 2 sec;MEDITERRANEE (S. CAP D'AIL);ALPES MARITIMES;;1049722.25;6289333.68;43.62;7.33;4;INCERTAINE
740135;1986/05/08;19 h 58 min 31 sec;CHABLAIS (ST-JEAN-D'AULPS);ALPES SAVOYARDES;;982297.57;6580643.01;46.27;6.67;4;INCERTAINE
380114;1986/05/29;19 h 58 min 59 sec;BAS-PLATEAUX DAUPHINOIS (ST-SYMPHORIEN/OZON);FOREZ-LYONNAIS;;851860.66;6507481.33;45.65;4.95;4;INCERTAINE
640483;1986/06/02;16 h 58 min 3 sec;BEARN (LACQ);PYRENEES OCCIDENTALES;PRECURSEUR;405619.92;6262427.09;43.40;-0.63;;
640484;1986/06/02;22 h 4 min 59 sec;BEARN (LACQ);PYRENEES OCCIDENTALES;;405619.92;6262427.09;43.40;-0.63;5;ASSEZ SURE
90033;1986/06/17;21 h 34 min 33 sec;COUSERANS (SALAU);PYRENEES CENTRALES;;551108.40;6185095.46;42.75;1.18;3;INFORMATION ISOLÉE
120015;1986/06/23;18 h 16 min 10 sec;VALLEE DU LOT (ESTAING);QUERCY-ROUERGUE;;673522.65;6383492.04;44.55;2.67;4;ASSEZ SURE
120016;1986/06/24;15 h 57 min 56 sec;VALLEE DU LOT (ESTAING);QUERCY-ROUERGUE;REPLIQUE;673522.65;6383492.04;44.55;2.67;;INFORMATION ISOLÉE
1140079;1986/10/26;21 h 56 min 34 sec;CATALOGNE (AMER);ESPAGNE;;665417.15;6101884.83;42.02;2.58;4;ASSEZ SURE
170110;1986/11/27;5 h 57 min 52 sec;MARAIS POITEVIN (COURCON);CHARENTES;;406073.29;6579341.49;46.25;-0.82;3.5;INCERTAINE
640485;1986/12/02;21 h 11 min 3 sec;BEARN (S. OGEU-LES-BAINS);PYRENEES OCCIDENTALES;;413498.77;6226830.19;43.08;-0.52;4;ASSEZ SURE
640486;1986/12/03;2 h 14 min 25 sec;BEARN (ARAMITS);PYRENEES OCCIDENTALES;;396035.03;6231342.55;43.12;-0.73;5;ASSEZ SURE
560047;1987/01/15;14 h 21 min 16 sec;VANNETAIS (ETEL ?);BRETAGNE;;235176.43;6747844.66;47.67;-3.20;;
640487;1987/03/03;10 h 41 min 55 sec;BEARN (ARAMITS);PYRENEES OCCIDENTALES;;401458.98;6231088.21;43.12;-0.67;4.5;ASSEZ SURE
490093;1987/03/05;23 h 9 min 8 sec;SAUMUROIS (DOUE-LA-FONTAINE);ANJOU;;452537.28;6677311.15;47.15;-0.27;4;INCERTAINE
230033;1987/04/29;13 h 57 min 10 sec;HAUTE-MARCHE (SAGNAT);LIMOUSIN;;590996.73;6580617.97;46.32;1.58;3;ASSEZ SURE
60145;1987/05/16;6 h 5 min 52 sec;MONTAGNES DU HAUT-VAR (VALBERG-PEONE);ALPES MARITIMES;;1010704.58;6342937.53;44.12;6.88;;
640488;1987/05/26;16 h 32 min 58 sec;BEARN (W. ARTHEZ-D'ASSON);PYRENEES OCCIDENTALES;;428269.38;6222479.48;43.05;-0.33;4.5;ASSEZ SURE
640489;1987/06/26;17 h 13 min 40 sec;BEARN (S-W. ARTHEZ-S'ASSON);PYRENEES OCCIDENTALES;;428425.79;6226182.33;43.08;-0.33;4;ASSEZ SURE
40184;1987/06/28;2 h 12 min 53 sec;PREALPES DE DIGNE (BARLES);ALPES PROVENCALES;;958048.01;6357244.93;44.27;6.23;4.5;ASSEZ SURE
680122;1987/07/18;8 h 59 min 9 sec;PLAINE DE HAUTE-ALSACE (N. RANTZWILLER ?);ALSACE;;1028794.23;6738714.99;47.67;7.38;3.5;INCERTAINE
730203;1987/07/27;22 h 44 min 35 sec;TARENTAISE (NOTRE-DAME-DU-PRÃ‰);ALPES SAVOYARDES;;980964.36;6497205.03;45.52;6.60;3;INCERTAINE
640531;1987/07/29;21 h 43 min 39 sec;BEARN (ARETTE);PYRENEES OCCIDENTALES;;397303.76;6229427.52;43.10;-0.72;4;ASSEZ SURE
740136;1987/08/03;23 h 38 min 3 sec;FAUCIGNY (BONNEVILLE);ALPES SAVOYARDES;;967803.25;6559607.62;46.08;6.47;4;INCERTAINE
880064;1987/08/16;16 h 58 min 32 sec;VOSGES COMTOISES (LE VAL-D'AJOL);VOSGES;;961107.22;6768707.41;47.97;6.50;3;ASSEZ SURE
640491;1987/11/05;22 h 43 min 58 sec;BEARN (ACCOUS ?);PYRENEES OCCIDENTALES;;411644.53;6215783.05;42.98;-0.53;4;INCERTAINE
640490;1987/11/11;7 h 15 min 23 sec;BEARN (S-W. ARTHEZ-D'ASSON);PYRENEES OCCIDENTALES;;433700.81;6222252.35;43.05;-0.27;4;ASSEZ SURE
650451;1987/11/12;1 h 33 min 13 sec;LAVEDAN (W. ARGELES-GAZOST);PYRENEES CENTRALES;;441848.38;6221920.27;43.05;-0.17;4;ASSEZ SURE
520039;1987/11/14;17 h 5 min 52 sec;PLATEAU DE HAUTE-SAONE (BUSSIERES/BELMONT);CHAMPAGNE;;888486.40;6743701.01;47.77;5.52;4;INCERTAINE
560048;1987/12/01;12 h 8 min 10 sec;MONTAGNES NOIRES (LANGONNET);BRETAGNE;;216541.40;6795793.90;48.08;-3.50;4;INCERTAINE
640532;1987/12/11;21 h 6 min 6 sec;PAYS BASQUE (ST-MARTIN-D'ARROSSA);PYRENEES OCCIDENTALES;;349293.27;6246714.41;43.23;-1.32;4;ASSEZ SURE
640492;1987/12/15;7 h 35 min 28 sec;BEARN (AUDEJOS);PYRENEES OCCIDENTALES;;409752.27;6264092.69;43.42;-0.58;4.5;ASSEZ SURE
170111;1988/02/05;8 h 36 min 42 sec;SAINTONGE (SAUJON);CHARENTES;;393870.49;6515083.16;45.67;-0.93;3.5;INFORMATION ISOLÉE
630089;1988/02/07;21 h 49 min 6 sec;LIVRADOIS (N-E. ARLANC);AUVERGNE;;759926.70;6483686.47;45.45;3.77;4;ARBITRAIRE
340029;1988/02/12;19 h 32 min 2 sec;GARRIGUES (SOMMIERES);CEVENNES;;784534.16;6298819.29;43.78;4.05;4;ASSEZ SURE
1140104;1988/02/20;13 h 32 min 58 sec;CATALOGNE (SEO DE URGEL);ESPAGNE;;573462.91;6140115.83;42.35;1.47;4;ASSEZ SURE
60146;1988/02/27;18 h 9 min 50 sec;ALPES NICOISES (SOSPEL);ALPES MARITIMES;;1055913.58;6323067.58;43.92;7.43;;
660088;1988/03/16;21 h 19 min 2 sec;CATALOGNE (RIBAS-DE-FRESER);ESPAGNE;;631148.53;6131832.83;42.28;2.17;4;ASSEZ SURE
40185;1988/03/26;12 h 17 min 10 sec;UBAYE (JAUSIERS);ALPES PROVENCALES;;990338.21;6379039.26;44.45;6.65;4;ASSEZ SURE
530020;1988/05/11;0 h 8 min 53 sec;BASSIN DE LAVAL (LA CHAPELLE-ANTHENAISE);MAINE;;412466.07;6788482.02;48.13;-0.87;4;ASSEZ SURE
740137;1988/06/11;22 h 44 min 47 sec;MASSIF DU MONT-BLANC (CHAMONIX);ALPES SAVOYARDES;;1002258.06;6540834.69;45.90;6.90;5;INCERTAINE
640533;1988/09/02;22 h 0 min 11 sec;PAYS BASQUE (IROULEGUY);PYRENEES OCCIDENTALES;;350343.48;6241090.14;43.18;-1.30;4;ASSEZ SURE
60138;1988/09/06;10 h 8 min 5 sec;ALPES NICOISES (ROQUEBILLIERE);ALPES MARITIMES;;1027075.48;6336347.48;44.05;7.08;;
640534;1988/09/13;19 h 0 min 31 sec;OSSAU (ARUDY);PYRENEES OCCIDENTALES;;420364.17;6228382.75;43.10;-0.43;4;ASSEZ SURE
860047;1988/09/21;17 h 13 min 11 sec;BRANDES DU HAUT-POITOU (ST-GEORGES-LES-BLGX.);POITOU;;501252.03;6621781.98;46.67;0.40;3.5;INCERTAINE
50097;1988/09/29;15 h 13 min 43 sec;BRIANCONNAIS (ST-CHAFFREY);ALPES DAUPHINOISES;;982603.39;6432427.95;44.93;6.58;3.5;INCERTAINE
230034;1988/10/01;0 h 27 min 42 sec;HAUTE-MARCHE (AZERABLES);LIMOUSIN;;582093.01;6584486.68;46.35;1.47;3;ASSEZ SURE
230035;1988/10/01;0 h 32 min 55 sec;HAUTE-MARCHE (AZERABLES ?);LIMOUSIN;REPLIQUE;582093.01;6584486.68;46.35;1.47;;
50098;1988/10/06;22 h 42 min 42 sec;QUEYRAS (CEILLAC);ALPES DAUPHINOISES;;999783.45;6403578.61;44.67;6.78;4;INFORMATION ISOLÉE
640516;1988/10/07;3 h 48 min 20 sec;BEARN (ISSOR);PYRENEES OCCIDENTALES;;401200.93;6225535.03;43.07;-0.67;4;ASSEZ SURE
90034;1988/10/19;2 h 11 min 15 sec;COUSERANS (SALAU);PYRENEES CENTRALES;;551108.40;6185095.46;42.75;1.18;3.5;INFORMATION ISOLÉE
730206;1988/10/29;21 h 3 min 18 sec;MAURIENNE (EPIERRE);ALPES SAVOYARDES;;957874.24;6488784.87;45.45;6.30;4;INFORMATION ISOLÉE
650487;1988/11/24;17 h 53 min 46 sec;BIGORRE (ST-CREAC ?);PYRENEES CENTRALES;;454070.52;6221441.48;43.05;-0.02;4;ASSEZ SURE
170112;1988/12/06;21 h 38 min 58 sec;AUNIS (AIGREFEUILLE);CHARENTES;;396358.74;6564993.95;46.12;-0.93;3;INFORMATION ISOLÉE
640517;1988/12/19;6 h 5 min 30 sec;BEARN (S. LANNE);PYRENEES OCCIDENTALES;;392881.23;6222216.49;43.03;-0.77;5;ASSEZ SURE
130126;1989/01/06;13 h 14 min;BASSE-PROVENCE (GREASQUE);PROVENCE;;906523.59;6262693.31;43.43;5.55;;INFORMATION ISOLÉE
130127;1989/01/06;20 h 51 min;BASSE-PROVENCE (GREASQUE);PROVENCE;;906523.59;6262693.31;43.43;5.55;;INFORMATION ISOLÉE
650473;1989/01/06;19 h 33 min 9 sec;BIGORRE (CAMPAN);PYRENEES CENTRALES;;471332.10;6209678.68;42.95;0.20;5.5;SURE
130128;1989/01/17;20 h 18 min;BASSIN D'AIX-EN-PROVENCE (MEYREUIL);PROVENCE;;902299.55;6268118.61;43.48;5.50;;
